strategy,bins_1,bins_2,dataset,classifier,accuracy_score,f1_score,precision_score,recall_score
uniform,6,8,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
uniform,7,6,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
uniform,7,6,radial,QDA,0.65,0.5882352941,1,0.4166666667
uniform,7,10,radial,RBF SVM,0.65,0.6111111111,0.9166666667,0.4583333333
uniform,8,6,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
uniform,9,6,radial,QDA,0.65,0.5882352941,1,0.4166666667
uniform,10,5,radial,Decision Tree,0.65,0.6315789474,0.8571428571,0.5
uniform,10,5,radial,AdaBoost,0.65,0.65,0.8125,0.5416666667
uniform,10,6,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
uniform,10,6,radial,QDA,0.65,0.5882352941,1,0.4166666667
uniform,10,7,radial,QDA,0.65,0.5882352941,1,0.4166666667
uniform,10,8,radial,Decision Tree,0.65,0.6315789474,0.8571428571,0.5
uniform,10,8,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,5,7,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,5,7,radial,QDA,0.65,0.5882352941,1,0.4166666667
quantile,5,9,radial,Gaussian Process,0.65,0.6315789474,0.8571428571,0.5
quantile,5,9,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,5,9,radial,QDA,0.65,0.5882352941,1,0.4166666667
quantile,6,7,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,6,7,radial,QDA,0.65,0.5882352941,1,0.4166666667
quantile,7,7,radial,QDA,0.65,0.5882352941,1,0.4166666667
quantile,7,9,radial,Random Forest,0.65,0.6315789474,0.8571428571,0.5
quantile,7,9,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,9,8,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,9,9,radial,Random Forest,0.65,0.65,0.8125,0.5416666667
quantile,9,10,radial,Random Forest,0.65,0.65,0.8125,0.5416666667
quantile,10,7,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,10,7,radial,QDA,0.65,0.5882352941,1,0.4166666667
quantile,10,8,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,10,8,radial,QDA,0.65,0.5882352941,1,0.4166666667
quantile,10,9,radial,RBF SVM,0.65,0.5882352941,1,0.4166666667
quantile,10,9,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
quantile,10,10,radial,RBF SVM,0.65,0.5882352941,1,0.4166666667
uniform,6,5,radial,Naive Bayes,0.625,0.5945945946,0.8461538462,0.4583333333
uniform,6,5,radial,QDA,0.625,0.5945945946,0.8461538462,0.4583333333
uniform,7,7,radial,Naive Bayes,0.625,0.5454545455,1,0.375
uniform,7,7,radial,QDA,0.625,0.5454545455,1,0.375
uniform,10,8,radial,RBF SVM,0.625,0.5714285714,0.9090909091,0.4166666667
quantile,5,6,radial,Naive Bayes,0.625,0.5454545455,1,0.375
quantile,5,6,radial,QDA,0.625,0.5454545455,1,0.375
quantile,5,9,radial,RBF SVM,0.625,0.5945945946,0.8461538462,0.4583333333
quantile,5,10,radial,Nearest Neighbors,0.625,0.5945945946,0.8461538462,0.4583333333
quantile,7,7,radial,Naive Bayes,0.625,0.5454545455,1,0.375
quantile,7,9,radial,QDA,0.625,0.5454545455,1,0.375
quantile,7,10,radial,RBF SVM,0.625,0.5945945946,0.8461538462,0.4583333333
quantile,8,9,radial,Naive Bayes,0.625,0.5454545455,1,0.375
quantile,8,9,radial,QDA,0.625,0.5454545455,1,0.375
quantile,8,10,radial,RBF SVM,0.625,0.5945945946,0.8461538462,0.4583333333
quantile,9,7,radial,Naive Bayes,0.625,0.5454545455,1,0.375
uniform,6,5,radial,RBF SVM,0.6,0.5789473684,0.7857142857,0.4583333333
uniform,6,10,radial,RBF SVM,0.6,0.5555555556,0.8333333333,0.4166666667
quantile,5,10,radial,RBF SVM,0.6,0.5555555556,0.8333333333,0.4166666667
quantile,7,9,radial,RBF SVM,0.6,0.5555555556,0.8333333333,0.4166666667
quantile,8,7,radial,Naive Bayes,0.6,0.5,1,0.3333333333
quantile,8,9,radial,RBF SVM,0.6,0.5555555556,0.8333333333,0.4166666667
no_buckets,5,5,radial,Linear SVM,0.4,0,0,0
uniform,5,5,radial,Linear SVM,0.4,0,0,0
uniform,5,6,radial,Linear SVM,0.4,0,0,0
uniform,5,7,radial,Linear SVM,0.4,0,0,0
uniform,5,8,radial,Linear SVM,0.4,0,0,0
uniform,5,9,radial,Linear SVM,0.4,0,0,0
uniform,5,10,radial,Linear SVM,0.4,0,0,0
uniform,6,5,radial,Linear SVM,0.4,0,0,0
uniform,6,6,radial,Linear SVM,0.4,0,0,0
uniform,6,7,radial,Linear SVM,0.4,0,0,0
uniform,6,8,radial,Linear SVM,0.4,0,0,0
uniform,6,9,radial,Linear SVM,0.4,0,0,0
uniform,6,10,radial,Linear SVM,0.4,0,0,0
uniform,7,5,radial,Linear SVM,0.4,0,0,0
uniform,7,6,radial,Linear SVM,0.4,0,0,0
uniform,7,7,radial,Linear SVM,0.4,0,0,0
uniform,7,8,radial,Linear SVM,0.4,0,0,0
uniform,7,9,radial,Linear SVM,0.4,0,0,0
uniform,7,10,radial,Linear SVM,0.4,0,0,0
uniform,8,5,radial,Linear SVM,0.4,0,0,0
uniform,8,6,radial,Linear SVM,0.4,0,0,0
uniform,8,7,radial,Linear SVM,0.4,0,0,0
uniform,8,8,radial,Linear SVM,0.4,0,0,0
uniform,8,9,radial,Linear SVM,0.4,0,0,0
uniform,8,10,radial,Linear SVM,0.4,0,0,0
uniform,9,5,radial,Linear SVM,0.4,0,0,0
uniform,9,6,radial,Linear SVM,0.4,0,0,0
uniform,9,7,radial,Linear SVM,0.4,0,0,0
uniform,9,8,radial,Linear SVM,0.4,0,0,0
uniform,9,9,radial,Linear SVM,0.4,0,0,0
uniform,9,10,radial,Linear SVM,0.4,0,0,0
uniform,10,5,radial,Linear SVM,0.4,0,0,0
uniform,10,6,radial,Linear SVM,0.4,0,0,0
uniform,10,7,radial,Linear SVM,0.4,0,0,0
uniform,10,8,radial,Linear SVM,0.4,0,0,0
uniform,10,9,radial,Linear SVM,0.4,0,0,0
uniform,10,10,radial,Linear SVM,0.4,0,0,0
quantile,5,5,radial,Linear SVM,0.4,0,0,0
quantile,5,6,radial,Linear SVM,0.4,0,0,0
quantile,5,7,radial,Linear SVM,0.4,0,0,0
quantile,5,8,radial,Linear SVM,0.4,0,0,0
quantile,5,9,radial,Linear SVM,0.4,0,0,0
quantile,5,10,radial,Linear SVM,0.4,0,0,0
quantile,6,5,radial,Linear SVM,0.4,0,0,0
quantile,6,6,radial,Linear SVM,0.4,0,0,0
quantile,6,7,radial,Linear SVM,0.4,0,0,0
quantile,6,8,radial,Linear SVM,0.4,0,0,0
quantile,6,9,radial,Linear SVM,0.4,0,0,0
quantile,6,10,radial,Linear SVM,0.4,0,0,0
quantile,7,5,radial,Linear SVM,0.4,0,0,0
quantile,7,6,radial,Linear SVM,0.4,0,0,0
quantile,7,7,radial,Linear SVM,0.4,0,0,0
quantile,7,8,radial,Linear SVM,0.4,0,0,0
quantile,7,9,radial,Linear SVM,0.4,0,0,0
quantile,7,10,radial,Linear SVM,0.4,0,0,0
quantile,8,5,radial,Linear SVM,0.4,0,0,0
quantile,8,6,radial,Linear SVM,0.4,0,0,0
quantile,8,7,radial,Linear SVM,0.4,0,0,0
quantile,8,8,radial,Linear SVM,0.4,0,0,0
quantile,8,9,radial,Linear SVM,0.4,0,0,0
quantile,8,10,radial,Linear SVM,0.4,0,0,0
quantile,9,5,radial,Linear SVM,0.4,0,0,0
quantile,9,6,radial,Linear SVM,0.4,0,0,0
quantile,9,7,radial,Linear SVM,0.4,0,0,0
quantile,9,8,radial,Linear SVM,0.4,0,0,0
quantile,9,9,radial,Linear SVM,0.4,0,0,0
quantile,9,10,radial,Linear SVM,0.4,0,0,0
quantile,9,10,radial,Neural Net,0.4,0,0,0
quantile,10,5,radial,Linear SVM,0.4,0,0,0
quantile,10,6,radial,Linear SVM,0.4,0,0,0
quantile,10,7,radial,Linear SVM,0.4,0,0,0
quantile,10,8,radial,Linear SVM,0.4,0,0,0
quantile,10,9,radial,Linear SVM,0.4,0,0,0
quantile,10,10,radial,Linear SVM,0.4,0,0,0
